dt,comptime,Phe_Bid,Phe_Ask,Phe_bid_chng,Phe_ask_chng,phe_sig,Phediff,btc_price
12/03/2022 09:41:55,1670078515.0,432145000.0,469180000.0,-0.03,-0.04,SHORT,7.89,16937.6
12/03/2022 09:42:25,1670078545.0,479483000.0,481201000.0,0.1,0.02,SHORT,0.36,16940.4
12/03/2022 09:42:53,1670078573.0,435856000.0,477997000.0,-0.1,-0.01,SHORT,8.82,16941.5
12/03/2022 09:43:04,1670078584.0,445689000.0,474566000.0,0.02,-0.01,SELL,6.08,16940.3
12/03/2022 09:44:06,1670078646.0,403142000.0,506082000.0,-0.11,0.06,SELL,20.34,16940.6
12/05/2022 09:34:32,1670250872.0,303375000.0,444372000.0,-0.33,-0.14,SELL,31.73,17203.5
12/05/2022 09:35:33,1670250933.0,249078000.0,443760000.0,-0.22,-0.0,SELL,43.87,17214.3
12/05/2022 13:06:04,1670263564.0,405779000.0,433490000.0,0.39,-0.02,SELL,6.39,17049.9
12/05/2022 13:06:21,1670263581.0,442150000.0,421862000.0,0.08,-0.03,BUY,4.59,17046.8
12/05/2022 14:35:55,1670268955.0,128739000.0,464618000.0,-2.43,0.09,SELL,72.29,16912.2
12/05/2022 14:36:14,1670268974.0,259139000.0,489719000.0,0.5,0.05,SELL,47.08,16912.0
12/05/2022 14:36:33,1670268993.0,378677000.0,470315000.0,0.32,-0.04,SELL,19.48,16917.6
12/05/2022 14:36:53,1670269013.0,193683000.0,494527000.0,-0.96,0.05,SELL,60.83,16913.0
12/05/2022 14:37:12,1670269032.0,226685000.0,475948000.0,0.15,-0.04,SELL,52.37,16905.8
12/05/2022 14:37:31,1670269051.0,316059000.0,410403000.0,0.28,-0.16,SELL,22.99,16911.9
12/05/2022 14:37:51,1670269071.0,282915000.0,422342000.0,-0.12,0.03,SELL,33.01,16919.3
12/05/2022 14:38:10,1670269090.0,269642000.0,461142000.0,-0.05,0.08,SELL,41.53,16927.5
12/05/2022 14:38:29,1670269109.0,479331000.0,550595000.0,0.44,0.16,SELL,12.94,16927.5
12/05/2022 14:38:48,1670269128.0,35574000.0,522334000.0,-12.47,-0.05,SELL,93.19,16915.8
12/05/2022 14:39:08,1670269148.0,364542000.0,528205000.0,0.9,0.01,SELL,30.98,16918.5
12/05/2022 14:39:27,1670269167.0,121461000.0,480413000.0,-2.0,-0.1,SELL,74.72,16924.7
12/05/2022 14:39:46,1670269186.0,412674000.0,512896000.0,0.71,0.06,SELL,19.54,16921.7
12/05/2022 14:40:05,1670269205.0,305705000.0,524627000.0,-0.35,0.02,SELL,41.73,16917.1
12/05/2022 14:40:24,1670269224.0,377808000.0,502223000.0,0.19,-0.04,SELL,24.77,16911.5
12/05/2022 14:40:43,1670269243.0,256863000.0,398529000.0,-0.47,-0.26,SELL,35.55,16906.9
12/05/2022 14:41:03,1670269263.0,409535000.0,483793000.0,0.37,0.18,SELL,15.35,16900.0
12/05/2022 14:41:22,1670269282.0,151808000.0,410902000.0,-1.7,-0.18,SELL,63.05,16896.5
12/05/2022 14:41:41,1670269301.0,239458000.0,455806000.0,0.37,0.1,SELL,47.46,16904.2
12/05/2022 14:42:00,1670269320.0,207232000.0,442573000.0,-0.16,-0.03,SELL,53.18,16904.1
12/05/2022 14:42:20,1670269340.0,171206000.0,445504000.0,-0.21,0.01,SELL,61.57,16903.5
12/05/2022 14:42:39,1670269359.0,202039000.0,469544000.0,0.15,0.05,SELL,56.97,16908.8
12/05/2022 14:42:58,1670269378.0,312412000.0,499683000.0,0.35,0.06,SELL,37.48,16910.4
12/05/2022 14:43:17,1670269397.0,264738000.0,467477000.0,-0.18,-0.07,SELL,43.37,16907.2
12/05/2022 14:43:37,1670269417.0,414094000.0,459178000.0,0.36,-0.02,SELL,9.82,16909.0
12/05/2022 14:43:56,1670269436.0,410000000.0,441903000.0,-0.01,-0.04,SELL,7.22,16903.0
12/05/2022 14:44:15,1670269455.0,386012000.0,477261000.0,-0.06,0.07,SELL,19.12,16904.0
12/05/2022 14:44:34,1670269474.0,385440000.0,471546000.0,-0.0,-0.01,SELL,18.26,16913.9
12/05/2022 14:44:54,1670269494.0,383771000.0,470831000.0,-0.0,-0.0,SELL,18.49,16914.0
12/05/2022 14:45:13,1670269513.0,313564000.0,409309000.0,-0.22,-0.15,SELL,23.39,16905.9
12/05/2022 14:45:32,1670269532.0,331711000.0,505717000.0,0.05,0.19,SELL,34.41,16900.0
12/05/2022 14:45:51,1670269551.0,233535000.0,434972000.0,-0.42,-0.16,SELL,46.31,16902.4
12/05/2022 14:46:11,1670269571.0,309202000.0,463851000.0,0.24,0.06,SELL,33.34,16902.4
12/05/2022 14:46:30,1670269590.0,415582000.0,428132000.0,0.26,-0.08,SELL,2.93,16906.4
12/05/2022 14:46:50,1670269610.0,305190000.0,451943000.0,-0.36,0.05,SELL,32.47,16905.9
12/05/2022 14:47:10,1670269630.0,358790000.0,493290000.0,0.15,0.08,SELL,27.27,16905.0
12/05/2022 14:47:29,1670269649.0,279754000.0,463720000.0,-0.28,-0.06,SELL,39.67,16902.8
12/05/2022 14:47:48,1670269668.0,182426000.0,428941000.0,-0.53,-0.08,SELL,57.47,16903.6
12/05/2022 14:48:07,1670269687.0,157878000.0,488246000.0,-0.16,0.12,SELL,67.66,16907.9
12/05/2022 14:48:26,1670269706.0,236641000.0,481671000.0,0.33,-0.01,SELL,50.87,16907.3
12/05/2022 14:48:45,1670269725.0,264995000.0,494972000.0,0.11,0.03,SELL,46.46,16907.3
12/05/2022 14:49:04,1670269744.0,408943000.0,452670000.0,0.35,-0.09,SELL,9.66,16909.5
12/05/2022 14:49:23,1670269763.0,207322000.0,460567000.0,-0.97,0.02,SELL,54.99,16906.6
02/10/2023 09:33:42,1676039622.0,260262000.0,355668000.0,0.2,-0.29,SELL,26.82,21830.7
02/10/2023 09:33:52,1676039632.0,115660000.0,369528000.0,-1.25,0.04,SELL,68.7,21839.8
02/10/2023 09:33:55,1676039635.0,114483000.0,347940000.0,-0.01,-0.06,SELL,67.1,21839.8
02/10/2023 09:34:05,1676039645.0,219290000.0,149407000.0,0.48,-1.33,BUY,31.87,21839.8
02/10/2023 09:34:08,1676039648.0,295680000.0,179621000.0,0.26,0.17,BUY,39.25,21839.8
02/10/2023 09:34:39,1676039679.0,303801000.0,236197000.0,0.03,0.24,BUY,22.25,21844.8
02/10/2023 09:34:42,1676039682.0,342192000.0,214441000.0,0.11,-0.1,BUY,37.33,21844.8
02/10/2023 09:34:49,1676039689.0,201283000.0,190105000.0,-0.7,-0.13,BUY,5.55,21844.8
02/10/2023 09:35:02,1676039702.0,196755000.0,206335000.0,-0.02,0.08,SELL,4.64,21840.4
02/10/2023 09:35:12,1676039712.0,180665000.0,202134000.0,-0.09,-0.02,SELL,10.62,21840.4
02/10/2023 09:35:17,1676039717.0,171106000.0,337737000.0,-0.06,0.4,SELL,49.34,21846.0
02/10/2023 09:35:27,1676039727.0,214485000.0,211073000.0,0.2,-0.6,BUY,1.59,21846.0
02/10/2023 09:35:32,1676039732.0,216700000.0,212552000.0,0.01,0.01,BUY,1.91,21849.5
02/10/2023 09:35:40,1676039740.0,165777000.0,208296000.0,-0.31,-0.02,SELL,20.41,21863.8
02/10/2023 09:35:45,1676039745.0,209840000.0,139815000.0,0.21,-0.49,BUY,33.37,21857.1
02/10/2023 09:35:52,1676039752.0,203889000.0,132598000.0,-0.03,-0.05,BUY,34.97,21858.0
02/10/2023 09:35:58,1676039758.0,122616000.0,149509000.0,-0.66,0.11,SELL,17.99,21861.9
02/10/2023 09:36:06,1676039766.0,85704000.0,121713000.0,-0.43,-0.23,SELL,29.59,21866.8
02/10/2023 09:36:10,1676039770.0,88489000.0,153434000.0,0.03,0.21,SELL,42.33,21864.5
02/10/2023 09:36:21,1676039781.0,67531000.0,251842000.0,-0.31,0.39,SELL,73.19,21876.5
02/10/2023 09:36:25,1676039785.0,61328000.0,155621000.0,-0.1,-0.62,SELL,60.59,21876.5
02/10/2023 09:36:36,1676039796.0,286278000.0,91716000.0,0.79,-0.7,BUY,67.96,21876.5
02/10/2023 09:36:39,1676039799.0,236714000.0,109415000.0,-0.21,0.16,BUY,53.78,21876.5
02/10/2023 09:36:49,1676039809.0,112387000.0,135495000.0,-1.11,0.19,SELL,17.05,21857.9
02/10/2023 09:36:51,1676039811.0,86424000.0,180246000.0,-0.3,0.25,SELL,52.05,21862.2
02/10/2023 09:37:01,1676039821.0,134169000.0,156981000.0,0.36,-0.15,SELL,14.53,21864.1
02/10/2023 09:37:04,1676039824.0,133712000.0,158921000.0,-0.0,0.01,SELL,15.86,21864.1
02/10/2023 09:37:16,1676039836.0,32667000.0,46948000.0,-3.09,-2.39,SELL,30.42,21886.4
02/10/2023 09:37:19,1676039839.0,67515000.0,113262000.0,0.52,0.59,SELL,40.39,21886.4
02/10/2023 09:37:30,1676039850.0,133183000.0,87732000.0,0.49,-0.29,BUY,34.13,21882.0
02/10/2023 09:37:32,1676039852.0,152996000.0,56749000.0,0.13,-0.55,BUY,62.91,21880.1
02/10/2023 09:37:34,1676039854.0,122037000.0,76377000.0,-0.25,0.26,BUY,37.41,21880.2
02/10/2023 09:37:43,1676039863.0,321974000.0,109781000.0,0.62,0.3,BUY,65.9,21883.7
02/10/2023 09:37:45,1676039865.0,320946000.0,114483000.0,-0.0,0.04,BUY,64.33,21883.7
02/10/2023 09:37:47,1676039867.0,143941000.0,135399000.0,-1.23,0.15,BUY,5.93,21873.8
02/10/2023 09:37:56,1676039876.0,94673000.0,265907000.0,-0.52,0.49,SELL,64.4,21880.7
02/10/2023 09:37:58,1676039878.0,64759000.0,214201000.0,-0.46,-0.24,SELL,69.77,21880.7
02/10/2023 09:37:59,1676039879.0,309761000.0,184744000.0,0.79,-0.16,BUY,40.36,21885.4
02/10/2023 09:38:08,1676039888.0,345488000.0,81815000.0,0.1,-1.26,BUY,76.32,21876.4
02/10/2023 09:38:10,1676039890.0,320449000.0,77954000.0,-0.08,-0.05,BUY,75.67,21876.4
02/10/2023 09:38:34,1676039914.0,124503000.0,101421000.0,-1.57,0.23,BUY,18.54,21874.7
02/10/2023 09:38:44,1676039924.0,263126000.0,50646000.0,0.53,-1.0,BUY,80.75,21874.8
02/10/2023 09:38:51,1676039931.0,197472000.0,67115000.0,-0.33,0.25,BUY,66.01,21870.5
02/10/2023 09:39:04,1676039944.0,274310000.0,118805000.0,0.28,0.44,BUY,56.69,21859.9
02/10/2023 09:39:07,1676039947.0,113452000.0,103601000.0,-1.42,-0.15,BUY,8.68,21860.3
02/10/2023 09:39:18,1676039958.0,151667000.0,239012000.0,0.25,0.57,SELL,36.54,21860.3
02/10/2023 09:39:33,1676039973.0,258776000.0,128447000.0,0.41,-0.86,BUY,50.36,21857.1
02/10/2023 09:39:41,1676039981.0,178715000.0,90763000.0,-0.45,-0.42,BUY,49.21,21860.3
02/10/2023 09:39:48,1676039988.0,111614000.0,98841000.0,-0.6,0.08,BUY,11.44,21860.3
02/10/2023 09:40:00,1676040000.0,304991000.0,122439000.0,0.63,0.19,BUY,59.85,21864.8
02/10/2023 09:40:07,1676040007.0,182147000.0,135396000.0,-0.67,0.1,BUY,25.67,21864.8
02/10/2023 09:40:15,1676040015.0,217643000.0,77527000.0,0.16,-0.75,BUY,64.38,21857.1
02/10/2023 09:40:41,1676040041.0,109753000.0,98243000.0,-0.98,0.21,BUY,10.49,21832.9
02/10/2023 09:40:44,1676040044.0,110416000.0,149045000.0,0.01,0.34,SELL,25.92,21832.9
02/10/2023 09:40:48,1676040048.0,94671000.0,102986000.0,-0.17,-0.45,SELL,8.07,21841.4
02/10/2023 09:40:57,1676040057.0,180220000.0,29669000.0,0.47,-2.47,BUY,83.54,21841.4
02/10/2023 09:41:00,1676040060.0,105869000.0,128279000.0,-0.7,0.77,SELL,17.47,21825.6
02/10/2023 09:41:10,1676040070.0,174496000.0,76011000.0,0.39,-0.69,BUY,56.44,21825.6
02/10/2023 09:41:14,1676040074.0,203288000.0,103595000.0,0.14,0.27,BUY,49.04,21825.6
02/10/2023 09:41:48,1676040108.0,225184000.0,157233000.0,0.1,0.34,BUY,30.18,21831.7
02/10/2023 09:41:53,1676040113.0,198499000.0,131929000.0,-0.13,-0.19,BUY,33.54,21831.7
02/10/2023 09:42:01,1676040121.0,198712000.0,178993000.0,0.0,0.26,BUY,9.92,21831.7
02/10/2023 09:42:06,1676040126.0,188197000.0,137097000.0,-0.06,-0.31,BUY,27.15,21831.7
02/10/2023 09:42:35,1676040155.0,241940000.0,51623000.0,0.22,-1.66,BUY,78.66,21816.6
02/10/2023 09:42:50,1676040170.0,283995000.0,209645000.0,0.15,0.75,BUY,26.18,21816.6
02/10/2023 09:43:02,1676040182.0,139163000.0,181566000.0,-1.04,-0.15,SELL,23.35,21816.6
02/10/2023 09:43:09,1676040189.0,297109000.0,131514000.0,0.53,-0.38,BUY,55.74,21816.6
02/10/2023 09:43:17,1676040197.0,189665000.0,187446000.0,-0.57,0.3,BUY,1.17,21816.6
02/10/2023 09:43:42,1676040222.0,258300000.0,164220000.0,0.27,-0.14,BUY,36.42,21818.6
02/10/2023 09:43:55,1676040235.0,254548000.0,252929000.0,-0.01,0.35,BUY,0.64,21815.0
02/10/2023 09:44:02,1676040242.0,299799000.0,318343000.0,0.15,0.21,SELL,5.83,21815.0
02/10/2023 09:44:08,1676040248.0,226486000.0,369787000.0,-0.32,0.14,SELL,38.75,21808.5
02/10/2023 09:44:17,1676040257.0,288671000.0,55504000.0,0.22,-5.66,BUY,80.77,21808.5
02/10/2023 09:44:22,1676040262.0,212647000.0,120464000.0,-0.36,0.54,BUY,43.35,21808.5
02/10/2023 09:44:35,1676040275.0,241567000.0,159310000.0,0.12,0.24,BUY,34.05,21816.5
02/10/2023 09:44:48,1676040288.0,204734000.0,217195000.0,-0.18,0.27,SELL,5.74,21813.8
02/10/2023 09:45:00,1676040300.0,203330000.0,213829000.0,-0.01,-0.02,SELL,4.91,21813.8
02/10/2023 09:45:15,1676040315.0,176082000.0,375516000.0,-0.15,0.43,SELL,53.11,21813.8
02/10/2023 09:45:28,1676040328.0,139309000.0,338589000.0,-0.26,-0.11,SELL,58.86,21850.4
02/10/2023 09:45:30,1676040330.0,184001000.0,372731000.0,0.24,0.09,SELL,50.63,21850.4
02/10/2023 09:45:41,1676040341.0,58092000.0,180166000.0,-2.17,-1.07,SELL,67.76,21858.9
02/10/2023 09:45:42,1676040342.0,108796000.0,207354000.0,0.47,0.13,SELL,47.53,21858.9
02/10/2023 09:45:54,1676040354.0,232119000.0,210499000.0,0.53,0.01,BUY,9.31,21855.2
02/10/2023 09:46:06,1676040366.0,130275000.0,274240000.0,-0.78,0.23,SELL,52.5,21860.7
02/10/2023 09:46:20,1676040380.0,128148000.0,293647000.0,-0.02,0.07,SELL,56.36,21867.5
02/10/2023 09:46:33,1676040393.0,153880000.0,216069000.0,0.17,-0.36,SELL,28.78,21862.0
02/10/2023 09:46:44,1676040404.0,270937000.0,266786000.0,0.43,0.19,BUY,1.53,21848.8
02/10/2023 09:46:46,1676040406.0,251774000.0,172879000.0,-0.08,-0.54,BUY,31.34,21848.8
02/10/2023 09:46:57,1676040417.0,234640000.0,185014000.0,-0.07,0.07,BUY,21.15,21851.3
02/10/2023 09:46:58,1676040418.0,189898000.0,183039000.0,-0.24,-0.01,BUY,3.61,21851.3
02/10/2023 09:47:09,1676040429.0,255187000.0,105224000.0,0.26,-0.74,BUY,58.77,21851.3
02/10/2023 09:47:11,1676040431.0,142826000.0,170464000.0,-0.79,0.38,SELL,16.21,21851.3
02/10/2023 09:47:25,1676040445.0,167968000.0,353427000.0,0.15,0.52,SELL,52.47,21838.3
02/10/2023 09:47:40,1676040460.0,109363000.0,219647000.0,-0.54,-0.61,SELL,50.21,21838.3
02/10/2023 09:47:43,1676040463.0,169758000.0,228288000.0,0.36,0.04,SELL,25.64,21838.3
02/10/2023 09:47:56,1676040476.0,265803000.0,239873000.0,0.36,0.05,BUY,9.76,21844.6
02/10/2023 09:48:08,1676040488.0,234075000.0,265311000.0,-0.14,0.1,SELL,11.77,21863.8
02/10/2023 09:48:42,1676040522.0,159161000.0,200931000.0,-0.47,-0.32,SELL,20.79,21848.8
02/10/2023 09:48:53,1676040533.0,191531000.0,285154000.0,0.17,0.3,SELL,32.83,21861.4
02/10/2023 09:49:05,1676040545.0,167089000.0,240532000.0,-0.15,-0.19,SELL,30.53,21861.1
02/10/2023 09:49:16,1676040556.0,269663000.0,187960000.0,0.38,-0.28,BUY,30.3,21854.5
02/10/2023 09:49:50,1676040590.0,248416000.0,278063000.0,-0.09,0.32,SELL,10.66,21869.6
02/10/2023 09:50:04,1676040604.0,252375000.0,95801000.0,0.02,-1.9,BUY,62.04,21869.1
02/10/2023 09:50:23,1676040623.0,266740000.0,155486000.0,0.05,0.38,BUY,41.71,21852.2
02/10/2023 09:50:38,1676040638.0,86327000.0,270859000.0,-2.09,0.43,SELL,68.13,21852.2
02/10/2023 09:50:47,1676040647.0,145846000.0,434064000.0,0.41,0.38,SELL,66.4,21856.9
02/10/2023 09:50:56,1676040656.0,114122000.0,256546000.0,-0.28,-0.69,SELL,55.52,21864.6
02/10/2023 09:51:09,1676040669.0,142425000.0,218626000.0,0.2,-0.17,SELL,34.85,21873.0
02/10/2023 09:51:12,1676040672.0,258806000.0,315373000.0,0.45,0.31,SELL,17.94,21871.1
02/10/2023 09:51:31,1676040691.0,179217000.0,366718000.0,-0.44,0.14,SELL,51.13,21871.1
02/10/2023 09:51:43,1676040703.0,335085000.0,110306000.0,0.47,-2.32,BUY,67.08,21867.8
02/10/2023 09:51:46,1676040706.0,271166000.0,139130000.0,-0.24,0.21,BUY,48.69,21863.6
02/10/2023 09:52:15,1676040735.0,151418000.0,131607000.0,-0.79,-0.06,BUY,13.08,21852.7
02/10/2023 09:52:16,1676040736.0,242806000.0,273625000.0,0.38,0.52,SELL,11.26,21839.9
02/10/2023 09:52:19,1676040739.0,188673000.0,126856000.0,-0.29,-1.16,BUY,32.76,21842.9
02/10/2023 09:52:49,1676040769.0,192966000.0,267049000.0,0.02,0.52,SELL,27.74,21838.1
02/10/2023 09:52:52,1676040772.0,163364000.0,170968000.0,-0.18,-0.56,SELL,4.45,21838.1
02/10/2023 09:52:58,1676040778.0,215419000.0,188955000.0,0.24,0.1,BUY,12.28,21841.1
02/10/2023 09:53:05,1676040785.0,200941000.0,76696000.0,-0.07,-1.46,BUY,61.83,21841.1
02/10/2023 09:53:11,1676040791.0,297555000.0,231138000.0,0.32,0.67,BUY,22.32,21841.1
02/10/2023 09:53:23,1676040803.0,141297000.0,337255000.0,-1.11,0.31,SELL,58.1,21841.1
02/10/2023 09:53:39,1676040819.0,270241000.0,344405000.0,0.48,0.02,SELL,21.53,21841.1
02/10/2023 09:53:54,1676040834.0,263983000.0,253678000.0,-0.02,-0.36,BUY,3.9,21836.1
02/10/2023 09:53:57,1676040837.0,316658000.0,234624000.0,0.17,-0.08,BUY,25.91,21836.1
02/10/2023 09:54:09,1676040849.0,263248000.0,178045000.0,-0.2,-0.32,BUY,32.37,21837.0
02/10/2023 09:54:12,1676040852.0,337578000.0,201544000.0,0.22,0.12,BUY,40.3,21833.6
02/10/2023 09:54:38,1676040878.0,96585000.0,168172000.0,-2.5,-0.2,SELL,42.57,21828.7
02/10/2023 09:54:43,1676040883.0,198286000.0,173188000.0,0.51,0.03,BUY,12.66,21826.2
02/10/2023 09:54:45,1676040885.0,210706000.0,259091000.0,0.06,0.33,SELL,18.67,21826.2
02/10/2023 09:55:17,1676040917.0,200121000.0,200782000.0,-0.05,-0.29,SELL,0.33,21825.6
02/10/2023 09:55:19,1676040919.0,245604000.0,274874000.0,0.19,0.27,SELL,10.65,21825.6
02/10/2023 09:55:22,1676040922.0,246151000.0,223918000.0,0.0,-0.23,BUY,9.03,21825.6
02/10/2023 09:55:50,1676040950.0,243408000.0,256575000.0,-0.01,0.13,SELL,5.13,21835.3
02/10/2023 09:55:52,1676040952.0,238775000.0,258407000.0,-0.02,0.01,SELL,7.6,21835.3
02/10/2023 09:56:05,1676040965.0,66212000.0,284697000.0,-2.61,0.09,SELL,76.74,21835.3
02/10/2023 09:56:24,1676040984.0,207856000.0,237208000.0,0.68,-0.2,SELL,12.37,21841.1
02/10/2023 09:56:26,1676040986.0,217644000.0,224229000.0,0.04,-0.06,SELL,2.94,21841.1
02/10/2023 09:56:49,1676041009.0,168341000.0,227801000.0,-0.29,0.02,SELL,26.1,21844.9
02/10/2023 09:56:58,1676041018.0,224728000.0,226037000.0,0.25,-0.01,SELL,0.58,21844.9
02/10/2023 09:56:58,1676041018.0,224728000.0,226037000.0,0.0,0.0,SELL,0.58,21844.9
02/10/2023 09:57:32,1676041052.0,332006000.0,140944000.0,0.32,-0.6,BUY,57.55,21837.0
02/10/2023 09:58:06,1676041086.0,70927000.0,175251000.0,-3.68,0.2,SELL,59.53,21845.9
02/10/2023 09:58:16,1676041096.0,243225000.0,211863000.0,0.71,0.17,BUY,12.89,21857.7
02/10/2023 09:58:40,1676041120.0,160775000.0,233522000.0,-0.51,0.09,SELL,31.15,21855.1
02/10/2023 09:59:00,1676041140.0,500161000.0,356859000.0,0.68,0.35,BUY,28.65,21842.4
02/10/2023 09:59:13,1676041153.0,450016000.0,198845000.0,-0.11,-0.79,BUY,55.81,21837.1
02/10/2023 09:59:44,1676041184.0,456110000.0,225128000.0,0.01,0.12,BUY,50.64,21832.3
02/10/2023 09:59:47,1676041187.0,482438000.0,144789000.0,0.05,-0.55,BUY,69.99,21832.3
02/10/2023 10:00:00,1676041200.0,381956000.0,223075000.0,-0.26,0.35,BUY,41.6,21832.3
02/10/2023 10:00:28,1676041228.0,289093000.0,145184000.0,-0.32,-0.54,BUY,49.78,21780.2
02/10/2023 10:00:34,1676041234.0,482746000.0,211993000.0,0.4,0.32,BUY,56.09,21780.2
02/10/2023 10:01:07,1676041267.0,66290000.0,343295000.0,-6.28,0.38,SELL,80.69,21800.5
02/10/2023 10:01:12,1676041272.0,123990000.0,211953000.0,0.47,-0.62,SELL,41.5,21800.5
02/10/2023 10:01:41,1676041301.0,103645000.0,141075000.0,-0.2,-0.5,SELL,26.53,21799.5
02/10/2023 10:01:55,1676041315.0,81740000.0,450319000.0,-0.27,0.69,SELL,81.85,21824.8
02/10/2023 10:02:07,1676041327.0,257835000.0,285173000.0,0.68,-0.58,SELL,9.59,21841.2
02/10/2023 10:02:14,1676041334.0,80098000.0,140904000.0,-2.22,-1.02,SELL,43.15,21836.2
02/10/2023 10:02:47,1676041367.0,233562000.0,212532000.0,0.66,0.34,BUY,9.0,21823.9
02/10/2023 10:02:51,1676041371.0,281807000.0,191978000.0,0.17,-0.11,BUY,31.88,21823.9
02/10/2023 10:03:04,1676041384.0,137389000.0,48445000.0,-1.05,-2.96,BUY,64.74,21815.8
02/10/2023 10:03:21,1676041401.0,56450000.0,261954000.0,-1.43,0.82,SELL,78.45,21809.6
02/10/2023 10:03:48,1676041428.0,135957000.0,136458000.0,0.58,-0.92,SELL,0.37,21795.5
02/10/2023 10:03:54,1676041434.0,242072000.0,195188000.0,0.44,0.3,BUY,19.37,21793.7
02/10/2023 10:04:05,1676041445.0,265697000.0,235006000.0,0.09,0.17,BUY,11.55,21793.7
02/10/2023 10:04:06,1676041446.0,94410000.0,243937000.0,-1.81,0.04,SELL,61.3,21793.7
02/10/2023 10:04:31,1676041471.0,299662000.0,250388000.0,0.68,0.03,BUY,16.44,21803.5
02/10/2023 10:04:39,1676041479.0,152750000.0,234589000.0,-0.96,-0.07,SELL,34.89,21799.0
02/10/2023 10:04:40,1676041480.0,152750000.0,236036000.0,0.0,0.01,SELL,35.29,21799.0
02/10/2023 10:05:13,1676041513.0,181106000.0,281474000.0,0.16,0.16,SELL,35.66,21812.4
02/10/2023 10:05:14,1676041514.0,188476000.0,283170000.0,0.04,0.01,SELL,33.44,21812.4
02/10/2023 10:05:46,1676041546.0,226030000.0,221055000.0,0.17,-0.28,BUY,2.2,21824.6
02/10/2023 10:05:57,1676041557.0,190374000.0,216576000.0,-0.19,-0.02,SELL,12.1,21824.6
02/10/2023 10:06:09,1676041569.0,256378000.0,183220000.0,0.26,-0.18,BUY,28.54,21824.6
02/10/2023 10:06:20,1676041580.0,236951000.0,210713000.0,-0.08,0.13,BUY,11.07,21824.6
02/10/2023 10:06:53,1676041613.0,302227000.0,230835000.0,0.22,0.09,BUY,23.62,21815.1
02/10/2023 10:07:04,1676041624.0,332856000.0,95077000.0,0.09,-1.43,BUY,71.44,21808.9
02/10/2023 10:07:27,1676041647.0,39388000.0,266776000.0,-7.45,0.64,SELL,85.24,21811.1
02/10/2023 10:07:38,1676041658.0,172363000.0,227789000.0,0.77,-0.17,SELL,24.33,21811.1
02/10/2023 10:07:47,1676041667.0,218935000.0,237578000.0,0.21,0.04,SELL,7.85,21813.1
02/10/2023 10:08:01,1676041681.0,232894000.0,376236000.0,0.06,0.37,SELL,38.1,21817.2
02/10/2023 10:08:11,1676041691.0,189113000.0,294305000.0,-0.23,-0.28,SELL,35.74,21839.0
02/10/2023 10:08:31,1676041711.0,441515000.0,156612000.0,0.57,-0.88,BUY,64.53,21831.6
02/10/2023 10:08:35,1676041715.0,236914000.0,214422000.0,-0.86,0.27,BUY,9.49,21831.6
02/10/2023 10:08:45,1676041725.0,315866000.0,204430000.0,0.25,-0.05,BUY,35.28,21832.9
02/10/2023 10:09:09,1676041749.0,272393000.0,168802000.0,-0.16,-0.21,BUY,38.03,21828.6
02/10/2023 10:09:14,1676041754.0,170141000.0,420485000.0,-0.6,0.6,SELL,59.54,21837.6
02/10/2023 10:09:19,1676041759.0,294990000.0,260906000.0,0.42,-0.61,BUY,11.55,21837.6
02/10/2023 10:09:43,1676041783.0,247153000.0,217108000.0,-0.19,-0.2,BUY,12.16,21833.1
02/10/2023 10:09:52,1676041792.0,138056000.0,322423000.0,-0.79,0.33,SELL,57.18,21844.5
02/10/2023 10:09:58,1676041798.0,177117000.0,215917000.0,0.22,-0.49,SELL,17.97,21844.5
02/11/2023 12:51:40,1676137900.0,209054000.0,265438000.0,0.15,0.19,SELL,21.24,21674.2
02/11/2023 12:51:52,1676137912.0,192749000.0,258277000.0,-0.08,-0.03,SELL,25.37,21674.2
02/11/2023 12:52:05,1676137925.0,243330000.0,209145000.0,0.21,-0.23,BUY,14.05,21674.2
02/11/2023 12:52:38,1676137958.0,202587000.0,271708000.0,-0.2,0.23,SELL,25.44,21674.2
02/11/2023 12:52:49,1676137969.0,203611000.0,267941000.0,0.01,-0.01,SELL,24.01,21674.2
02/11/2023 12:52:52,1676137972.0,239533000.0,349323000.0,0.15,0.23,SELL,31.43,21674.2
02/11/2023 12:53:02,1676137982.0,202754000.0,316230000.0,-0.18,-0.1,SELL,35.88,21674.2
02/11/2023 12:53:04,1676137984.0,201101000.0,316230000.0,-0.01,0.0,SELL,36.41,21674.2
02/11/2023 12:53:17,1676137997.0,243539000.0,198811000.0,0.17,-0.59,BUY,18.37,21669.5
02/11/2023 12:53:19,1676137999.0,310171000.0,510248000.0,0.21,0.61,SELL,39.21,21669.5
02/11/2023 12:53:32,1676138012.0,275923000.0,164056000.0,-0.12,-2.11,BUY,40.54,21678.5
02/11/2023 12:53:45,1676138025.0,203012000.0,274114000.0,-0.36,0.4,SELL,25.94,21680.5
02/11/2023 12:53:58,1676138038.0,168984000.0,180303000.0,-0.2,-0.52,SELL,6.28,21680.5
02/11/2023 12:54:01,1676138041.0,140069000.0,249966000.0,-0.21,0.28,SELL,43.96,21680.8
02/11/2023 12:54:11,1676138051.0,221967000.0,246300000.0,0.37,-0.01,SELL,9.88,21680.9
02/11/2023 12:54:16,1676138056.0,218752000.0,206842000.0,-0.01,-0.19,BUY,5.44,21680.9
