symbol,datetime,side,price,amount,usd,epoch,buy_amount,sell_amount
BTC/USD:USD,2022-12-05 16:25:27,buy,17004.5,828.0,14092.31,1670257527.0,14092.31,0.0
BTC/USD:USD,2022-12-05 16:25:28,sell,16991.0,177.0,3012.49,1670257528.0,0.0,3012.49
BTC/USD:USD,2022-12-05 16:25:28,sell,16991.0,272.0,4629.36,1670257528.0,0.0,4629.36
BTC/USD:USD,2022-12-05 16:25:28,sell,16990.0,102.0,1736.01,1670257528.0,0.0,1736.01
BTC/USD:USD,2022-12-05 16:25:28,sell,16980.0,62.0,1055.22,1670257528.0,0.0,1055.22
BTC/USD:USD,2022-12-05 16:25:28,buy,16991.1,83.0,1412.64,1670257528.0,1412.64,0.0
BTC/USD:USD,2022-12-05 16:25:28,sell,16980.0,197.0,3352.88,1670257528.0,0.0,3352.88
BTC/USD:USD,2022-12-05 16:25:28,buy,16991.1,101.0,1718.99,1670257528.0,1718.99,0.0
BTC/USD:USD,2022-12-05 16:25:28,sell,16991.1,310.0,5276.11,1670257528.0,0.0,5276.11
BTC/USD:USD,2022-12-05 16:25:28,sell,16991.1,200.0,3403.94,1670257528.0,0.0,3403.94
BTC/USD:USD,2022-12-05 16:25:29,sell,16993.5,318.0,5412.26,1670257529.0,0.0,5412.26
BTC/USD:USD,2022-12-05 16:25:30,sell,16999.9,590.0,10041.62,1670257530.0,0.0,10041.62
BTC/USD:USD,2022-12-05 16:25:30,buy,17007.2,100.0,1701.97,1670257530.0,1701.97,0.0
BTC/USD:USD,2022-12-05 16:25:31,sell,17011.2,389.0,6620.66,1670257531.0,0.0,6620.66
BTC/USD:USD,2022-12-05 16:25:33,buy,17014.1,100.0,1701.97,1670257533.0,1701.97,0.0
BTC/USD:USD,2022-12-05 16:25:37,sell,17018.6,100.0,1701.97,1670257537.0,0.0,1701.97
BTC/USD:USD,2022-12-05 16:25:47,sell,17031.7,76.0,1293.5,1670257547.0,0.0,1293.5
BTC/USD:USD,2022-12-05 16:25:53,buy,17041.0,200.0,3403.94,1670257553.0,3403.94,0.0
BTC/USD:USD,2022-12-05 16:25:53,buy,17041.5,381.0,6484.51,1670257553.0,6484.51,0.0
BTC/USD:USD,2022-12-05 16:25:55,buy,17046.8,175.0,2978.45,1670257555.0,2978.45,0.0
BTC/USD:USD,2022-12-05 16:25:56,sell,17045.4,160.0,2723.15,1670257556.0,0.0,2723.15
BTC/USD:USD,2022-12-05 16:26:00,buy,17047.0,200.0,3403.94,1670257560.0,3403.94,0.0
BTC/USD:USD,2022-12-05 16:26:03,buy,17046.9,389.0,6620.66,1670257563.0,6620.66,0.0
BTC/USD:USD,2022-12-05 16:26:03,sell,17041.8,88.0,1497.73,1670257563.0,0.0,1497.73
BTC/USD:USD,2022-12-05 16:26:04,buy,17048.1,81.0,1378.6,1670257564.0,1378.6,0.0
BTC/USD:USD,2022-12-05 16:26:06,buy,17051.5,80.0,1361.58,1670257566.0,1361.58,0.0
BTC/USD:USD,2022-12-05 16:26:07,sell,17046.3,168.0,2859.31,1670257567.0,0.0,2859.31
BTC/USD:USD,2022-12-05 16:26:07,sell,17046.0,586.0,9973.54,1670257567.0,0.0,9973.54
BTC/USD:USD,2022-12-05 16:26:07,sell,17045.8,100.0,1701.97,1670257567.0,0.0,1701.97
BTC/USD:USD,2022-12-05 16:26:07,sell,17043.7,100.0,1701.97,1670257567.0,0.0,1701.97
BTC/USD:USD,2022-12-05 16:26:07,sell,17043.6,66.0,1123.3,1670257567.0,0.0,1123.3
BTC/USD:USD,2022-12-05 16:26:08,sell,17048.7,175.0,2978.45,1670257568.0,0.0,2978.45
BTC/USD:USD,2022-12-05 16:26:12,buy,17058.8,394.0,6705.76,1670257572.0,6705.76,0.0
BTC/USD:USD,2022-12-05 16:26:27,buy,17060.0,116.0,1974.29,1670257587.0,1974.29,0.0
BTC/USD:USD,2022-12-05 16:26:27,buy,17062.9,86.0,1463.69,1670257587.0,1463.69,0.0
BTC/USD:USD,2022-12-05 16:26:33,buy,17064.7,100.0,1701.97,1670257593.0,1701.97,0.0
BTC/USD:USD,2022-12-05 16:26:33,buy,17066.9,100.0,1701.97,1670257593.0,1701.97,0.0
BTC/USD:USD,2022-12-05 16:26:33,buy,17069.4,169.0,2876.33,1670257593.0,2876.33,0.0
BTC/USD:USD,2022-12-05 16:26:33,buy,17066.2,120.0,2042.36,1670257593.0,2042.36,0.0
BTC/USD:USD,2022-12-05 16:26:36,buy,17064.8,878.0,14943.3,1670257596.0,14943.3,0.0
BTC/USD:USD,2022-12-05 16:26:37,buy,17064.7,340.0,5786.7,1670257597.0,5786.7,0.0
BTC/USD:USD,2022-12-05 16:26:47,buy,17065.4,80.0,1361.58,1670257607.0,1361.58,0.0
BTC/USD:USD,2022-12-05 16:26:47,buy,17065.5,247.0,4203.87,1670257607.0,4203.87,0.0
BTC/USD:USD,2022-12-05 16:26:50,sell,17064.0,196.0,3335.86,1670257610.0,0.0,3335.86
BTC/USD:USD,2022-12-05 16:26:58,sell,17065.5,151.0,2569.97,1670257618.0,0.0,2569.97
BTC/USD:USD,2022-12-05 16:26:59,sell,17061.7,531.0,9037.46,1670257619.0,0.0,9037.46
BTC/USD:USD,2022-12-05 16:27:04,sell,17061.6,105.0,1787.07,1670257624.0,0.0,1787.07
BTC/USD:USD,2022-12-05 16:27:08,sell,17048.5,284.0,4833.59,1670257628.0,0.0,4833.59
BTC/USD:USD,2022-12-05 16:27:37,sell,17056.0,200.0,3403.94,1670257657.0,0.0,3403.94
BTC/USD:USD,2022-12-05 16:27:40,buy,17064.5,200.0,3403.94,1670257660.0,3403.94,0.0
BTC/USD:USD,2023-02-15 13:30:02,buy,22728.0,100.0,2267.99,1676467802.0,2267.99,0.0
BTC/USD:USD,2023-02-15 13:30:02,buy,22728.1,296.0,6713.25,1676467802.0,6713.25,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22728.1,104.0,2358.71,1676467803.0,2358.71,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.2,500.0,11339.95,1676467803.0,11339.95,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.3,432.0,9797.72,1676467803.0,9797.72,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.3,1168.0,26490.12,1676467803.0,26490.12,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.3,1334.0,30254.99,1676467803.0,30254.99,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.2,264.0,5987.49,1676467803.0,5987.49,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.2,100.0,2267.99,1676467803.0,2267.99,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.2,56.0,1270.07,1676467803.0,1270.07,0.0
BTC/USD:USD,2023-02-15 13:30:03,buy,22730.2,400.0,9071.96,1676467803.0,9071.96,0.0
BTC/USD:USD,2023-02-15 13:30:03,sell,22730.1,50.0,1133.99,1676467803.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:30:03,sell,22730.1,54.0,1224.71,1676467803.0,0.0,1224.71
BTC/USD:USD,2023-02-15 13:30:03,sell,22733.5,593.0,13449.18,1676467803.0,0.0,13449.18
BTC/USD:USD,2023-02-15 13:30:03,sell,22733.4,60.0,1360.79,1676467803.0,0.0,1360.79
BTC/USD:USD,2023-02-15 13:30:05,sell,22731.0,329.0,7461.69,1676467805.0,0.0,7461.69
BTC/USD:USD,2023-02-15 13:30:05,sell,22730.1,59.0,1338.11,1676467805.0,0.0,1338.11
BTC/USD:USD,2023-02-15 13:30:05,sell,22728.3,200.0,4535.98,1676467805.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:30:05,sell,22728.1,593.0,13449.18,1676467805.0,0.0,13449.18
BTC/USD:USD,2023-02-15 13:30:05,sell,22725.0,200.0,4535.98,1676467805.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:30:05,sell,22724.9,444.0,10069.88,1676467805.0,0.0,10069.88
BTC/USD:USD,2023-02-15 13:30:05,sell,22724.8,132.0,2993.75,1676467805.0,0.0,2993.75
BTC/USD:USD,2023-02-15 13:30:07,buy,22700.9,217.0,4921.54,1676467807.0,4921.54,0.0
BTC/USD:USD,2023-02-15 13:30:08,buy,22703.5,129.0,2925.71,1676467808.0,2925.71,0.0
BTC/USD:USD,2023-02-15 13:30:08,buy,22702.7,147.0,3333.95,1676467808.0,3333.95,0.0
BTC/USD:USD,2023-02-15 13:30:08,buy,22702.7,1151.0,26104.56,1676467808.0,26104.56,0.0
BTC/USD:USD,2023-02-15 13:30:08,sell,22702.7,182.0,4127.74,1676467808.0,0.0,4127.74
BTC/USD:USD,2023-02-15 13:30:10,buy,22703.3,50.0,1133.99,1676467810.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:30:13,sell,22703.7,50.0,1133.99,1676467813.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:30:13,sell,22703.7,500.0,11339.95,1676467813.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:30:13,sell,22694.9,691.0,15671.81,1676467813.0,0.0,15671.81
BTC/USD:USD,2023-02-15 13:30:13,sell,22690.0,77.0,1746.35,1676467813.0,0.0,1746.35
BTC/USD:USD,2023-02-15 13:30:14,sell,22704.6,330.0,7484.37,1676467814.0,0.0,7484.37
BTC/USD:USD,2023-02-15 13:30:14,sell,22703.2,593.0,13449.18,1676467814.0,0.0,13449.18
BTC/USD:USD,2023-02-15 13:30:16,sell,22685.0,50.0,1133.99,1676467816.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:30:16,sell,22674.1,165.0,3742.18,1676467816.0,0.0,3742.18
BTC/USD:USD,2023-02-15 13:30:18,sell,22676.1,100.0,2267.99,1676467818.0,0.0,2267.99
BTC/USD:USD,2023-02-15 13:30:18,sell,22668.0,164.0,3719.5,1676467818.0,0.0,3719.5
BTC/USD:USD,2023-02-15 13:30:19,sell,22671.4,59.0,1338.11,1676467819.0,0.0,1338.11
BTC/USD:USD,2023-02-15 13:30:19,sell,22671.4,532.0,12065.71,1676467819.0,0.0,12065.71
BTC/USD:USD,2023-02-15 13:30:19,buy,22675.7,50.0,1133.99,1676467819.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:30:19,buy,22675.7,147.0,3333.95,1676467819.0,3333.95,0.0
BTC/USD:USD,2023-02-15 13:30:20,sell,22689.2,115.0,2608.19,1676467820.0,0.0,2608.19
BTC/USD:USD,2023-02-15 13:30:34,sell,22681.1,940.0,21319.11,1676467834.0,0.0,21319.11
BTC/USD:USD,2023-02-15 13:30:34,sell,22677.5,131.0,2971.07,1676467834.0,0.0,2971.07
BTC/USD:USD,2023-02-15 13:30:34,sell,22677.3,461.0,10455.43,1676467834.0,0.0,10455.43
BTC/USD:USD,2023-02-15 13:30:37,sell,22686.8,7003.0,158827.34,1676467837.0,0.0,158827.34
BTC/USD:USD,2023-02-15 13:30:41,buy,22710.8,68.0,1542.23,1676467841.0,1542.23,0.0
BTC/USD:USD,2023-02-15 13:30:43,sell,22716.9,147.0,3333.95,1676467843.0,0.0,3333.95
BTC/USD:USD,2023-02-15 13:30:43,sell,22716.8,131.0,2971.07,1676467843.0,0.0,2971.07
BTC/USD:USD,2023-02-15 13:30:57,sell,22716.0,908.0,20593.35,1676467857.0,0.0,20593.35
BTC/USD:USD,2023-02-15 13:30:57,sell,22716.0,189.0,4286.5,1676467857.0,0.0,4286.5
BTC/USD:USD,2023-02-15 13:30:57,sell,22715.6,721.0,16352.21,1676467857.0,0.0,16352.21
BTC/USD:USD,2023-02-15 13:30:57,sell,22715.6,189.0,4286.5,1676467857.0,0.0,4286.5
BTC/USD:USD,2023-02-15 13:30:57,sell,22715.4,593.0,13449.18,1676467857.0,0.0,13449.18
BTC/USD:USD,2023-02-15 13:30:57,sell,22713.6,131.0,2971.07,1676467857.0,0.0,2971.07
BTC/USD:USD,2023-02-15 13:30:57,sell,22716.1,48.0,1088.64,1676467857.0,0.0,1088.64
BTC/USD:USD,2023-02-15 13:31:05,buy,22726.9,50.0,1133.99,1676467865.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:31:05,buy,22727.9,87.0,1973.15,1676467865.0,1973.15,0.0
BTC/USD:USD,2023-02-15 13:31:07,buy,22734.0,50.0,1133.99,1676467867.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:31:07,buy,22734.1,500.0,11339.95,1676467867.0,11339.95,0.0
BTC/USD:USD,2023-02-15 13:31:07,buy,22734.2,313.0,7098.81,1676467867.0,7098.81,0.0
BTC/USD:USD,2023-02-15 13:31:07,buy,22735.5,314.0,7121.49,1676467867.0,7121.49,0.0
BTC/USD:USD,2023-02-15 13:31:10,buy,22747.2,500.0,11339.95,1676467870.0,11339.95,0.0
BTC/USD:USD,2023-02-15 13:31:10,buy,22747.2,50.0,1133.99,1676467870.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:31:10,buy,22747.7,167.0,3787.54,1676467870.0,3787.54,0.0
BTC/USD:USD,2023-02-15 13:31:13,buy,22751.3,450.0,10205.96,1676467873.0,10205.96,0.0
BTC/USD:USD,2023-02-15 13:31:13,buy,22749.8,930.0,21092.31,1676467873.0,21092.31,0.0
BTC/USD:USD,2023-02-15 13:31:44,buy,22731.6,600.0,13607.94,1676467904.0,13607.94,0.0
BTC/USD:USD,2023-02-15 13:32:01,sell,22742.9,500.0,11339.95,1676467921.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:32:07,sell,22727.0,400.0,9071.96,1676467927.0,0.0,9071.96
BTC/USD:USD,2023-02-15 13:32:07,sell,22727.0,370.0,8391.56,1676467927.0,0.0,8391.56
BTC/USD:USD,2023-02-15 13:32:07,sell,22727.0,51.0,1156.67,1676467927.0,0.0,1156.67
BTC/USD:USD,2023-02-15 13:32:10,sell,22719.1,50.0,1133.99,1676467930.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:32:17,sell,22715.5,57.0,1292.75,1676467937.0,0.0,1292.75
BTC/USD:USD,2023-02-15 13:32:17,sell,22714.5,50.0,1133.99,1676467937.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:32:17,sell,22714.4,191.0,4331.86,1676467937.0,0.0,4331.86
BTC/USD:USD,2023-02-15 13:32:24,sell,22715.4,50.0,1133.99,1676467944.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:32:24,sell,22715.3,132.0,2993.75,1676467944.0,0.0,2993.75
BTC/USD:USD,2023-02-15 13:32:24,sell,22715.3,500.0,11339.95,1676467944.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:32:24,sell,22715.3,167.0,3787.54,1676467944.0,0.0,3787.54
BTC/USD:USD,2023-02-15 13:32:25,sell,22704.3,130.0,2948.39,1676467945.0,0.0,2948.39
BTC/USD:USD,2023-02-15 13:32:34,sell,22695.0,500.0,11339.95,1676467954.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:32:34,sell,22694.9,90.0,2041.19,1676467954.0,0.0,2041.19
BTC/USD:USD,2023-02-15 13:32:40,sell,22704.7,732.0,16601.69,1676467960.0,0.0,16601.69
BTC/USD:USD,2023-02-15 13:32:40,sell,22704.7,587.0,13313.1,1676467960.0,0.0,13313.1
BTC/USD:USD,2023-02-15 13:32:40,sell,22704.7,593.0,13449.18,1676467960.0,0.0,13449.18
BTC/USD:USD,2023-02-15 13:32:41,buy,22709.2,147.0,3333.95,1676467961.0,3333.95,0.0
BTC/USD:USD,2023-02-15 13:32:46,sell,22715.4,501.0,11362.63,1676467966.0,0.0,11362.63
BTC/USD:USD,2023-02-15 13:32:48,sell,22717.3,544.0,12337.87,1676467968.0,0.0,12337.87
BTC/USD:USD,2023-02-15 13:32:48,sell,22717.3,217.0,4921.54,1676467968.0,0.0,4921.54
BTC/USD:USD,2023-02-15 13:33:01,buy,22703.7,132.0,2993.75,1676467981.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:33:01,buy,22706.2,50.0,1133.99,1676467981.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:33:01,buy,22706.3,132.0,2993.75,1676467981.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:33:01,buy,22707.8,132.0,2993.75,1676467981.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:33:01,buy,22707.9,132.0,2993.75,1676467981.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:33:09,sell,22708.5,50.0,1133.99,1676467989.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:33:09,sell,22708.5,330.0,7484.37,1676467989.0,0.0,7484.37
BTC/USD:USD,2023-02-15 13:33:09,sell,22708.4,162.0,3674.14,1676467989.0,0.0,3674.14
BTC/USD:USD,2023-02-15 13:33:24,sell,22708.0,61.0,1383.47,1676468004.0,0.0,1383.47
BTC/USD:USD,2023-02-15 13:33:25,sell,22707.4,66.0,1496.87,1676468005.0,0.0,1496.87
BTC/USD:USD,2023-02-15 13:33:42,buy,22695.3,83.0,1882.43,1676468022.0,1882.43,0.0
BTC/USD:USD,2023-02-15 13:33:54,sell,22690.9,106.0,2404.07,1676468034.0,0.0,2404.07
BTC/USD:USD,2023-02-15 13:33:54,sell,22690.9,864.0,19595.43,1676468034.0,0.0,19595.43
BTC/USD:USD,2023-02-15 13:34:02,buy,22688.5,50.0,1133.99,1676468042.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:34:02,buy,22688.6,132.0,2993.75,1676468042.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:34:03,buy,22690.5,50.0,1133.99,1676468043.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:34:03,buy,22690.6,132.0,2993.75,1676468043.0,2993.75,0.0
BTC/USD:USD,2023-02-15 13:34:03,buy,22690.9,50.0,1133.99,1676468043.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:34:03,buy,22691.0,106.0,2404.07,1676468043.0,2404.07,0.0
BTC/USD:USD,2023-02-15 13:34:05,sell,22695.4,3100.0,70307.69,1676468045.0,0.0,70307.69
BTC/USD:USD,2023-02-15 13:34:05,sell,22695.4,5000.0,113399.5,1676468045.0,0.0,113399.5
BTC/USD:USD,2023-02-15 13:34:05,sell,22695.4,117.0,2653.55,1676468045.0,0.0,2653.55
BTC/USD:USD,2023-02-15 13:34:12,sell,22697.4,50.0,1133.99,1676468052.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:34:12,sell,22696.6,500.0,11339.95,1676468052.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:34:12,sell,22696.5,937.0,21251.07,1676468052.0,0.0,21251.07
BTC/USD:USD,2023-02-15 13:34:12,sell,22695.9,808.0,18325.36,1676468052.0,0.0,18325.36
BTC/USD:USD,2023-02-15 13:34:43,sell,22692.2,69.0,1564.91,1676468083.0,0.0,1564.91
BTC/USD:USD,2023-02-15 13:34:47,buy,22698.0,68.0,1542.23,1676468087.0,1542.23,0.0
BTC/USD:USD,2023-02-15 13:34:51,sell,22707.8,147.0,3333.95,1676468091.0,0.0,3333.95
BTC/USD:USD,2023-02-15 13:34:51,sell,22707.8,117.0,2653.55,1676468091.0,0.0,2653.55
BTC/USD:USD,2023-02-15 13:34:51,sell,22706.9,147.0,3333.95,1676468091.0,0.0,3333.95
BTC/USD:USD,2023-02-15 13:35:57,sell,22713.2,3190.0,72348.88,1676468157.0,0.0,72348.88
BTC/USD:USD,2023-02-15 13:35:57,sell,22713.2,2700.0,61235.73,1676468157.0,0.0,61235.73
BTC/USD:USD,2023-02-15 13:35:57,sell,22713.2,2030.0,46040.2,1676468157.0,0.0,46040.2
BTC/USD:USD,2023-02-15 13:35:58,buy,22713.3,182.0,4127.74,1676468158.0,4127.74,0.0
BTC/USD:USD,2023-02-15 13:35:58,buy,22713.3,411.0,9321.44,1676468158.0,9321.44,0.0
BTC/USD:USD,2023-02-15 13:35:58,buy,22713.3,826.0,18733.6,1676468158.0,18733.6,0.0
BTC/USD:USD,2023-02-15 13:35:58,buy,22713.3,281.0,6373.05,1676468158.0,6373.05,0.0
BTC/USD:USD,2023-02-15 13:36:06,sell,22713.1,600.0,13607.94,1676468166.0,0.0,13607.94
BTC/USD:USD,2023-02-15 13:36:06,sell,22713.1,5622.0,127506.4,1676468166.0,0.0,127506.4
BTC/USD:USD,2023-02-15 13:36:09,buy,22715.4,107.0,2426.75,1676468169.0,2426.75,0.0
BTC/USD:USD,2023-02-15 13:36:09,buy,22716.3,500.0,11339.95,1676468169.0,11339.95,0.0
BTC/USD:USD,2023-02-15 13:36:09,buy,22716.4,200.0,4535.98,1676468169.0,4535.98,0.0
BTC/USD:USD,2023-02-15 13:36:09,buy,22716.7,386.0,8754.44,1676468169.0,8754.44,0.0
BTC/USD:USD,2023-02-15 13:36:14,buy,22712.8,6300.0,142883.37,1676468174.0,142883.37,0.0
BTC/USD:USD,2023-02-15 13:36:14,buy,22712.8,434.0,9843.08,1676468174.0,9843.08,0.0
BTC/USD:USD,2023-02-15 13:36:22,buy,22714.0,50.0,1133.99,1676468182.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:36:22,buy,22714.1,147.0,3333.95,1676468182.0,3333.95,0.0
BTC/USD:USD,2023-02-15 13:36:22,buy,22714.1,186.0,4218.46,1676468182.0,4218.46,0.0
BTC/USD:USD,2023-02-15 13:36:22,buy,22714.1,147.0,3333.95,1676468182.0,3333.95,0.0
BTC/USD:USD,2023-02-15 13:36:30,sell,22729.6,50.0,1133.99,1676468190.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:36:30,sell,22729.6,132.0,2993.75,1676468190.0,0.0,2993.75
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.2,200.0,4535.98,1676468207.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.2,200.0,4535.98,1676468207.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.2,100.0,2267.99,1676468207.0,0.0,2267.99
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.2,50.0,1133.99,1676468207.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.1,50.0,1133.99,1676468207.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:36:47,sell,22727.1,132.0,2993.75,1676468207.0,0.0,2993.75
BTC/USD:USD,2023-02-15 13:36:47,sell,22725.6,114.0,2585.51,1676468207.0,0.0,2585.51
BTC/USD:USD,2023-02-15 13:36:47,sell,22724.0,200.0,4535.98,1676468207.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:36:47,sell,22723.2,467.0,10591.51,1676468207.0,0.0,10591.51
BTC/USD:USD,2023-02-15 13:36:47,sell,22723.1,533.0,12088.39,1676468207.0,0.0,12088.39
BTC/USD:USD,2023-02-15 13:36:47,sell,22723.1,1095.0,24834.49,1676468207.0,0.0,24834.49
BTC/USD:USD,2023-02-15 13:36:47,sell,22723.2,500.0,11339.95,1676468207.0,0.0,11339.95
BTC/USD:USD,2023-02-15 13:37:16,buy,22715.6,45.0,1020.6,1676468236.0,1020.6,0.0
BTC/USD:USD,2023-02-15 13:37:21,buy,22710.3,114.0,2585.51,1676468241.0,2585.51,0.0
BTC/USD:USD,2023-02-15 13:37:21,sell,22714.4,112.0,2540.15,1676468241.0,0.0,2540.15
BTC/USD:USD,2023-02-15 13:37:31,sell,22702.2,56.0,1270.07,1676468251.0,0.0,1270.07
BTC/USD:USD,2023-02-15 13:37:42,sell,22704.7,910.0,20638.71,1676468262.0,0.0,20638.71
BTC/USD:USD,2023-02-15 13:37:42,sell,22704.7,72.0,1632.95,1676468262.0,0.0,1632.95
BTC/USD:USD,2023-02-15 13:37:42,sell,22704.7,59.0,1338.11,1676468262.0,0.0,1338.11
BTC/USD:USD,2023-02-15 13:37:42,sell,22704.7,141.0,3197.87,1676468262.0,0.0,3197.87
BTC/USD:USD,2023-02-15 13:38:20,sell,22694.6,757.0,17168.68,1676468300.0,0.0,17168.68
BTC/USD:USD,2023-02-15 13:38:21,buy,22694.7,7370.0,167150.86,1676468301.0,167150.86,0.0
BTC/USD:USD,2023-02-15 13:38:21,buy,22694.7,843.0,19119.16,1676468301.0,19119.16,0.0
BTC/USD:USD,2023-02-15 13:38:26,buy,22694.9,586.0,13290.42,1676468306.0,13290.42,0.0
BTC/USD:USD,2023-02-15 13:38:26,buy,22695.1,500.0,11339.95,1676468306.0,11339.95,0.0
BTC/USD:USD,2023-02-15 13:38:26,buy,22695.1,50.0,1133.99,1676468306.0,1133.99,0.0
BTC/USD:USD,2023-02-15 13:38:26,buy,22702.9,129.0,2925.71,1676468306.0,2925.71,0.0
BTC/USD:USD,2023-02-15 13:38:27,buy,22714.9,131.0,2971.07,1676468307.0,2971.07,0.0
BTC/USD:USD,2023-02-15 13:38:56,buy,22705.7,200.0,4535.98,1676468336.0,4535.98,0.0
BTC/USD:USD,2023-02-15 13:38:56,buy,22706.2,420.0,9525.56,1676468336.0,9525.56,0.0
BTC/USD:USD,2023-02-15 13:38:56,buy,22714.3,127.0,2880.35,1676468336.0,2880.35,0.0
BTC/USD:USD,2023-02-15 13:38:59,sell,22709.2,50.0,1133.99,1676468339.0,0.0,1133.99
BTC/USD:USD,2023-02-15 13:38:59,sell,22709.2,81.0,1837.07,1676468339.0,0.0,1837.07
BTC/USD:USD,2023-02-15 13:38:59,sell,22709.2,51.0,1156.67,1676468339.0,0.0,1156.67
BTC/USD:USD,2023-02-15 13:38:59,sell,22709.1,80.0,1814.39,1676468339.0,0.0,1814.39
BTC/USD:USD,2023-02-15 13:38:59,sell,22708.2,200.0,4535.98,1676468339.0,0.0,4535.98
BTC/USD:USD,2023-02-15 13:38:59,sell,22707.8,132.0,2993.75,1676468339.0,0.0,2993.75
BTC/USD:USD,2023-02-15 13:38:59,sell,22707.0,1321.0,29960.15,1676468339.0,0.0,29960.15
BTC/USD:USD,2023-02-15 13:39:29,sell,22697.9,528.0,11974.99,1676468369.0,0.0,11974.99
BTC/USD:USD,2023-02-15 13:39:29,sell,22697.9,7832.0,177628.98,1676468369.0,0.0,177628.98
BTC/USD:USD,2023-02-15 13:40:10,sell,22714.8,5847.0,132609.38,1676468410.0,0.0,132609.38
BTC/USD:USD,2023-02-15 13:40:34,buy,22705.1,7210.0,163522.08,1676468434.0,163522.08,0.0
BTC/USD:USD,2023-02-15 13:40:34,buy,22705.1,854.0,19368.63,1676468434.0,19368.63,0.0
BTC/USD:USD,2023-02-15 13:40:38,sell,22709.9,6640.0,150594.54,1676468438.0,0.0,150594.54
BTC/USD:USD,2023-02-15 13:40:38,sell,22709.9,592.0,13426.5,1676468438.0,0.0,13426.5
BTC/USD:USD,2023-02-15 13:41:07,sell,22715.2,2090.0,47400.99,1676468467.0,0.0,47400.99
BTC/USD:USD,2023-02-15 13:41:07,sell,22715.2,650.0,14741.94,1676468467.0,0.0,14741.94
BTC/USD:USD,2023-02-15 13:41:07,sell,22715.2,3919.0,88882.53,1676468467.0,0.0,88882.53
BTC/USD:USD,2023-02-15 13:41:53,buy,22703.1,3300.0,74843.67,1676468513.0,74843.67,0.0
BTC/USD:USD,2023-02-15 13:41:53,buy,22703.1,1450.0,32885.86,1676468513.0,32885.86,0.0
BTC/USD:USD,2023-02-15 13:41:53,buy,22703.1,4419.0,100222.48,1676468513.0,100222.48,0.0
BTC/USD:USD,2023-02-15 13:41:53,buy,22703.1,168.0,3810.22,1676468513.0,3810.22,0.0
BTC/USD:USD,2023-02-15 13:42:07,buy,22701.1,9693.0,219836.27,1676468527.0,219836.27,0.0
BTC/USD:USD,2023-02-15 13:42:11,sell,22701.0,181.0,4105.06,1676468531.0,0.0,4105.06
BTC/USD:USD,2023-02-15 13:42:11,sell,22701.0,59.0,1338.11,1676468531.0,0.0,1338.11
